GeneID
TraesCS2B02G079500
TraesCS2D02G253200
TraesCS2B02G130300
TraesCS2B02G267500
TraesCS2D02G112000
TraesCS2A02G342600
TraesCS2D02G320900
TraesCS6B02G432300
TraesCS5D02G265500
TraesCS5B02G426500
TraesCS2D02G065300
TraesCS6D02G378000
TraesCS5D02G464800
TraesCS2D02G065200
TraesCS6B02G115900
TraesCS6A02G086300
TraesCS3B02G096500
TraesCS2B02G234500
TraesCS2D02G065600
TraesCS2A02G066900
TraesCS2D02G214700
TraesCS5B02G417400
TraesCS7A02G325400
TraesCS3D02G052100
TraesCS2B02G079100
TraesCS3D02G081300
TraesCS5D02G432900
TraesCS2B02G270300
TraesCS2D02G294300
TraesCS2A02G067300
TraesCS3B02G062800
TraesCS7B02G226100
TraesCS6A02G392100
TraesCS5B02G463000
TraesCS4A02G206400
TraesCS3B02G062900
TraesCS2B02G078900
TraesCS5B02G463100
TraesCS4D02G319400
TraesCS6A02G374400
TraesCS2D02G422700
TraesCS7D02G311300
TraesCS2D02G034400
TraesCS5A02G495100
TraesCS1D02G030500
TraesCS4D02G107400
TraesCS1B02G317500
TraesCS3A02G447500
TraesCS5D02G464700
TraesCSU02G270000
TraesCS7D02G322000
TraesCS4B02G325800
TraesCS7A02G206700
TraesCS4B02G323000
TraesCS2B02G048200
TraesCS3A02G381000
TraesCS2A02G207900
TraesCS6D02G247400
TraesCS6B02G122800
TraesCS1B02G388200
TraesCS7D02G377400
TraesCS1D02G375100
TraesCS3A02G367000
TraesCS1A02G403800
TraesCS7B02G148000
TraesCS3D02G440200
TraesCS5D02G122700
TraesCS4B02G109900
TraesCS6A02G307700
TraesCS7B02G114100
TraesCS6B02G294700
TraesCS1A02G030000
TraesCS5A02G110300
TraesCS7B02G215000
TraesCS7A02G381100
TraesCS7A02G314100
TraesCS3D02G359900
TraesCS5B02G111800
TraesCS3B02G413700
TraesCS5A02G108000
TraesCS7D02G209600
TraesCS2A02G067200
TraesCS1B02G433300
TraesCS5B02G145900
TraesCS6A02G312200
TraesCSU02G213500
TraesCS6D02G012200
TraesCS6A02G267300
TraesCS6B02G336300
TraesCS1A02G306600
TraesCS7B02G019600
TraesCS2D02G425200
TraesCS6A02G094300
TraesCS3B02G398300
TraesCS2B02G133500
TraesCS6B02G015000
TraesCS5A02G454200
TraesCS5D02G464900
TraesCS2A02G590600
TraesCS5D02G412600
TraesCS7A02G238400
TraesCS6B02G342400
TraesCS6D02G054900
TraesCS5D02G118500
TraesCS3D02G374200
TraesCS5A02G503900
TraesCSU02G167700
TraesCS4D02G322700
TraesCS6D02G291600
TraesCS3D02G223300
TraesCS6D02G088800
TraesCS3B02G483500
TraesCS2B02G079400
TraesCS6D02G001700
TraesCS3A02G191700
TraesCS4D02G205400
TraesCS2B02G551700
TraesCS6A02G094200
TraesCS7B02G103400
TraesCS6D02G286900
TraesCS1A02G033500
TraesCS1D02G306200
TraesCS1D02G388500
TraesCS5B02G462900
TraesCS4A02G472500
TraesCS1D02G265900
TraesCS5D02G502900
TraesCS5D02G044400
TraesCS2D02G065400
TraesCS1B02G170100
TraesCS2D02G563600
TraesCS2A02G223600
TraesCS5D02G277900
TraesCS5A02G147000
TraesCS7B02G435500
TraesCS3B02G219700
TraesCS5B02G115300
TraesCS3B02G259300
TraesCS6A02G009200
TraesCS3D02G402500
TraesCSU02G169600
TraesCS3D02G194300
TraesCS2A02G067100
TraesCS2B02G264100
TraesCS6B02G429300
TraesCS1A02G265800
TraesCS1B02G388300
TraesCS7A02G020500
TraesCS2B02G541900
TraesCS6D02G029300
TraesCS2B02G444500
TraesCS6A02G025700
TraesCSU02G086800
TraesCS2A02G424800
TraesCS6B02G004400
TraesCS4D02G329500
TraesCS2A02G411700
TraesCS4B02G043700
TraesCS1B02G049100
TraesCS1A02G020000
TraesCS3A02G230000
TraesCS7D02G304100
TraesCS2D02G229600
TraesCS5A02G402600
TraesCS2D02G409000
TraesCS1D02G375000
TraesCS5D02G565000
TraesCS5B02G559000
TraesCS4A02G203400
TraesCS7D02G531800
TraesCS2B02G273900
TraesCS3D02G415300
TraesCS7D02G124600
TraesCS1A02G251200
TraesCS5D02G569800
TraesCS6A02G372100
TraesCS7A02G545200
TraesCS2A02G297100
TraesCS7D02G531600
TraesCS4D02G010800
TraesCS1D02G149800
TraesCS4A02G099800
TraesCS6A02G292800
TraesCS5A02G036200
TraesCS2D02G590200
TraesCS5A02G454300
TraesCS3A02G407200
TraesCS1D02G411600
TraesCS5B02G462800
TraesCS5D02G170700
TraesCS7D02G016800
ENSRNA050024336
TraesCS5A02G269800
TraesCS4A02G319000
TraesCS2D02G155000
TraesCS4D02G346800
TraesCS7D02G255400
TraesCS1B02G261800
TraesCS2A02G250800
TraesCS2D02G295000
TraesCSU02G250000
TraesCS7D02G509100
TraesCS4B02G204500
TraesCS1B02G186300
TraesCS1A02G364000
TraesCS4B02G352400
TraesCS5B02G560400
TraesCS1D02G227000
TraesCS3B02G062700
TraesCS2B02G542000
TraesCS4B02G313400
TraesCS2B02G090300
TraesCS1D02G266000
TraesCS5A02G369100
TraesCS6D02G373900
TraesCS2D02G515500
TraesCS1B02G378400
TraesCS6D02G370200
TraesCS5A02G166100
TraesCS6A02G303800
TraesCS1B02G024200
TraesCS6A02G094600
TraesCS1B02G189400
TraesCS5A02G498000
TraesCS6D02G241500
TraesCS6A02G000400
TraesCS5A02G521000
TraesCS3A02G419700
TraesCS7B02G283000
TraesCS2B02G430300
TraesCS5B02G407400
TraesCS2D02G515400
TraesCS2D02G251800
TraesCS1B02G224000
TraesCS6B02G275100
TraesCS1A02G200000
TraesCS1A02G038200
TraesCS5D02G470300
TraesCS6B02G036400
TraesCS2A02G035100
TraesCS7B02G103300
TraesCS3B02G207700
TraesCS3D02G370700
TraesCS7D02G469500
TraesCS4D02G046200
TraesCS6D02G356100
TraesCSU02G056700
TraesCS4A02G177600
TraesCS4D02G104200
TraesCS2B02G447500
TraesCS6D02G203800
TraesCS3B02G410400
TraesCS6A02G389900
TraesCS3B02G062600
TraesCS6B02G383500
TraesCS1A02G418800
TraesCS1A02G265700
TraesCS4B02G140200
TraesCS2D02G523800
TraesCS2D02G136100
TraesCS4A02G268500
TraesCS2A02G149900
TraesCS7B02G207600
TraesCS4B02G045700
TraesCS5B02G163500
TraesCS5B02G210800
TraesCS5D02G379200
TraesCS6D02G332900
TraesCS4D02G223400
TraesCSU02G138400
TraesCS1B02G035100
TraesCS6B02G409800
TraesCS3B02G477300
TraesCS5A02G181000
TraesCS5B02G270200
TraesCS7D02G199400
TraesCS3A02G256400
TraesCS5B02G036800
TraesCS7D02G469600
TraesCS4D02G134900
TraesCS1D02G168700
TraesCS1D02G366400
TraesCS1B02G042200
TraesCS7D02G383300
TraesCS1A02G361700
TraesCS7D02G256000
ENSRNA050024590
TraesCS1A02G171000
TraesCS3B02G453600
TraesCS2B02G593000
TraesCS1B02G239200
TraesCS3A02G280600
TraesCS5D02G311200
TraesCS6B02G115800
TraesCS3B02G063200
TraesCS4D02G041200
TraesCS1A02G165700
TraesCS5B02G228900
TraesCS4A02G431300
ENSRNA050024384
ENSRNA050015675
TraesCS5A02G230400
TraesCS1D02G163900
TraesCS1A02G274300
TraesCS3A02G134000
TraesCS5B02G021800
TraesCS4B02G184400
TraesCS2A02G353900
TraesCS3B02G289600
TraesCS6D02G397200
TraesCS1A02G175200
TraesCS4D02G298300
TraesCS1D02G039900
TraesCS6B02G122600
TraesCS5D02G237400
TraesCS3B02G186100
TraesCS4B02G211400
TraesCS1D02G175000
TraesCS6A02G412900
TraesCS1B02G388500
TraesCS5D02G530800
TraesCS1B02G115900
TraesCS2A02G067000
TraesCSU02G137400
TraesCS1B02G182400
TraesCS7A02G282100
TraesCS2A02G133900
TraesCS3D02G256700
TraesCS5D02G474200
TraesCS3B02G574300
TraesCS3D02G413900
TraesCS1A02G298800
TraesCS1B02G394400
TraesCS4B02G332900
TraesCS3A02G177300
TraesCS5D02G378600
TraesCS4A02G093100
TraesCS1B02G378600
TraesCS3A02G418400
TraesCS4A02G320200
TraesCS7D02G295400
TraesCS1B02G304800
ENSRNA050024328
TraesCS6B02G383800
TraesCS3D02G031800
TraesCS2D02G351900
TraesCS6D02G119700
TraesCS1D02G203500
TraesCS7A02G386800
TraesCS1A02G360200
ENSRNA050013859
TraesCS2B02G599800
TraesCS1A02G132400
TraesCS4A02G030300
TraesCS6B02G063900
TraesCS7D02G548400
TraesCS1B02G297200
TraesCS4A02G031700
ENSRNA050024318
TraesCS1D02G039800
TraesCS7D02G161000
TraesCS4D02G185400
TraesCS7D02G103500
TraesCS2B02G623400
TraesCS7D02G280600
TraesCS4D02G212000
TraesCS1D02G374900
TraesCS4D02G317400
TraesCS6A02G250300
TraesCS6D02G232100
TraesCS2A02G437700
TraesCS6B02G116000
TraesCS3A02G506200
TraesCS7B02G179200
TraesCS3D02G150300
TraesCS1A02G097000
TraesCS6B02G462300
TraesCS6B02G250000
TraesCS2B02G175000
TraesCS3B02G455100
TraesCS2B02G313300
TraesCS6B02G402300
TraesCS3A02G443700
TraesCS4B02G320800
TraesCS1D02G364600
TraesCS7B02G065200
TraesCS7D02G421800
ENSRNA050019896
TraesCS7A02G150500
TraesCS1D02G274300
TraesCS6A02G271600
TraesCS7A02G335600
TraesCS3D02G183500
TraesCS6B02G288000
ENSRNA050013838
TraesCS1D02G037300
TraesCS5B02G048500
TraesCS6A02G094400
TraesCS3A02G377400
TraesCS6B02G063800
TraesCS1D02G265800
TraesCS6A02G260700
TraesCS5A02G524400
TraesCS7D02G180200
TraesCS6B02G014300
TraesCS2A02G427100
TraesCS5A02G461500
TraesCS3B02G063500
TraesCS3D02G514100
TraesCS3D02G280400
TraesCS6A02G093700
TraesCS4B02G003600
ENSRNA050013871
TraesCS7B02G289200
TraesCS7A02G294700
TraesCS1B02G388400
TraesCS4A02G120600
TraesCS1B02G048900
TraesCS7A02G537900
TraesCS6D02G040200
TraesCS2A02G134000
TraesCSU02G147100
TraesCS5A02G491200
TraesCS1D02G296500
TraesCS4D02G022300
TraesCS7B02G456400
TraesCS3B02G563300
TraesCS7D02G448000
TraesCS2D02G317800
TraesCS7A02G482900
TraesCS6A02G385400
TraesCS7B02G289600
TraesCS2D02G049200
TraesCS1D02G227200
TraesCS7D02G516900
TraesCS1B02G214700
TraesCS6D02G148600
TraesCS7B02G247200
TraesCS2B02G060800
TraesCS1A02G374300
TraesCS1A02G225800
TraesCS1A02G360000
TraesCS4D02G189200
TraesCS2A02G075000
TraesCS7D02G549100
TraesCS6B02G186000
TraesCS1D02G213203
TraesCS6D02G283300
TraesCS2B02G481600
TraesCS5B02G372100
TraesCS1A02G209800
ENSRNA050019890
TraesCS7A02G126700
TraesCS1A02G287800
TraesCS3D02G084800
TraesCS7D02G302000
TraesCS7A02G429600
TraesCS2B02G242000
ENSRNA050013845
TraesCS7B02G385600
TraesCS2D02G073700
TraesCS2B02G604800
TraesCSU02G130400
TraesCS7D02G375700
TraesCS1A02G057200
TraesCS6A02G350500
ENSRNA050019897
ENSRNA050019895
TraesCS4D02G223500
TraesCS6B02G470900
TraesCS6A02G367000
TraesCS1D02G426500
TraesCS6B02G383600
TraesCS2B02G433200
TraesCS2D02G197300
TraesCS1D02G414900
TraesCS5A02G246200
TraesCS3B02G063400
TraesCS7D02G516800
TraesCS2D02G065500
TraesCS6D02G148000
TraesCS3D02G413800
TraesCS1B02G276700
TraesCS2A02G459900
TraesCS6B02G429200
TraesCS6B02G161600
TraesCS5A02G487900
TraesCS6A02G231300
TraesCS7D02G152400
TraesCS7D02G322100
TraesCS7D02G293100
TraesCS4B02G083600
TraesCS6A02G034500
TraesCS6B02G429000
TraesCS2A02G049900
TraesCS1D02G149700
TraesCS6D02G336000
TraesCS4B02G274300
TraesCS6A02G086200
ENSRNA050016807
ENSRNA050020572
TraesCSU02G092300
TraesCS3A02G398500
ENSRNA050020571
TraesCS6A02G035000
TraesCS2B02G469100
TraesCS6A02G212200
ENSRNA050019898
TraesCS7B02G226200
TraesCS1B02G468400
TraesCS1A02G415200
TraesCS7A02G529200
TraesCS6D02G287300
TraesCS6D02G127800
TraesCS2B02G599900
TraesCS2B02G174900
TraesCS5A02G353600
TraesCS3A02G332400
TraesCS3B02G063100
TraesCS1D02G286700
TraesCS3D02G141100
TraesCS6D02G367000
TraesCS7D02G469400
TraesCS7D02G347500
TraesCS5A02G552400
TraesCS4A02G402000
TraesCS6D02G333000
TraesCS5D02G285000
TraesCS4B02G187800
TraesCS6B02G320900
TraesCS4D02G003600
TraesCS7A02G178300
TraesCS1A02G152800
TraesCS3A02G304900
TraesCS3A02G158800
TraesCS5D02G504200
TraesCS2D02G323000
TraesCS5B02G304800
TraesCS5A02G488000
TraesCS5A02G205600
TraesCSU02G257600
TraesCS1D02G034800
TraesCS7D02G222500
TraesCS4B02G107300
TraesCS2A02G500400
TraesCS4A02G190400
TraesCS6A02G392000
TraesCS4D02G296400
TraesCS4B02G390200
TraesCS7B02G385200
TraesCS5A02G529900
TraesCS4A02G485400
TraesCS7A02G305200
TraesCS3D02G095100
TraesCS3A02G377600
TraesCS3B02G034300
TraesCS6D02G350000
TraesCS4A02G101500
TraesCS4D02G348600
TraesCS5D02G417600
TraesCS6A02G353700
TraesCS1A02G038100
TraesCS4A02G310600
TraesCS7A02G009800
TraesCS4B02G313300
TraesCS1D02G301100
TraesCS2B02G530100
TraesCS6B02G425200
TraesCS5D02G013400
TraesCS2B02G329300
TraesCS3B02G454900
TraesCS2D02G460200
TraesCS7B02G360800
TraesCS3B02G063000
TraesCS5D02G030000
ENSRNA050024334
TraesCS2D02G346900
ENSRNA050024745
TraesCS6D02G127700
TraesCS4B02G204100
TraesCS7B02G259700
TraesCS2A02G560500
TraesCS7B02G188000
TraesCS4A02G078300
ENSRNA050013885
TraesCS4B02G183900
TraesCS7A02G119400
TraesCS2B02G372000
TraesCS7D02G419400
TraesCS5D02G094300
TraesCS1A02G012600
TraesCS4D02G203800
TraesCS5A02G007900
TraesCS2D02G598000
TraesCS6D02G299200
TraesCS3D02G166500
TraesCS4A02G134100
TraesCS2A02G387800
TraesCS3A02G102400
TraesCS1B02G378300
ENSRNA050013833
TraesCS2B02G260200
TraesCS7B02G084000
TraesCS7B02G127700
TraesCS7D02G352400
TraesCS6B02G429100
TraesCS6A02G382200
TraesCS7D02G516600
ENSRNA050024309
ENSRNA050019891
TraesCSU02G097100
ENSRNA050019894
ENSRNA050024310
TraesCS1B02G245200
ENSRNA050020882
TraesCS6D02G251700
TraesCS7D02G133500
TraesCS5B02G468800
TraesCS5A02G424700
TraesCS1B02G451200
TraesCS3A02G102500
ENSRNA050021763
TraesCS6B02G323800
TraesCS7B02G314500
TraesCS7B02G385500
TraesCS5D02G145300
TraesCS7A02G119700
TraesCS2D02G236100
TraesCS2D02G502400
TraesCSU02G257800
TraesCS6A02G165200
TraesCS1A02G359800
TraesCS6B02G421300
TraesCS7D02G516700
TraesCS2D02G136200
ENSRNA050016400
TraesCS7D02G023300
TraesCS6A02G099700
TraesCS2A02G258600
TraesCS7B02G016900
TraesCS7B02G245000
TraesCS5A02G369800
TraesCS1D02G213400
TraesCS5D02G425100
TraesCS2D02G504900
TraesCS2A02G124200
TraesCS7D02G484800
ENSRNA050013832
TraesCS4B02G380200
TraesCS7B02G456200
TraesCS1B02G394700
TraesCS4A02G239900
TraesCS5B02G240600
TraesCS1B02G445200
TraesCS6B02G084100
TraesCS1D02G381100
TraesCS2A02G026600
TraesCS1B02G394500
TraesCS1B02G170200
TraesCS7A02G482600
TraesCS4D02G184900
TraesCS1B02G311200
TraesCS2D02G572300
TraesCS4A02G232300
TraesCS4A02G109900
TraesCS2B02G411600
TraesCS4B02G247500
TraesCS4B02G203100
TraesCS2B02G532600
TraesCS3B02G470200
TraesCSU02G057000
TraesCS2B02G329600
TraesCS3B02G430900
TraesCS7B02G035200
TraesCS7B02G006600
TraesCS5D02G252700
TraesCS3B02G189800
TraesCS4D02G201800
TraesCS7A02G102900
TraesCS2B02G157600
TraesCS6A02G094500
TraesCS1A02G374400
TraesCSU02G003800
TraesCS3D02G074400
TraesCS7D02G343300
TraesCS7A02G528700
TraesCS2D02G311100
TraesCS2B02G050600
TraesCS1B02G154500
TraesCS4D02G274000
TraesCS1D02G331800
TraesCS6A02G086400
TraesCS6D02G271900
TraesCS1D02G058300
TraesCSU02G057100
TraesCS4B02G364000
TraesCS3A02G102000
TraesCS6A02G350700
TraesCS4A02G116400
TraesCS1B02G200600
TraesCS2D02G047200
TraesCS4B02G355100
TraesCS6B02G428900
TraesCS6A02G293400
TraesCS1D02G022000
TraesCS1A02G196500
TraesCS5D02G178200
TraesCS4D02G329400
TraesCS3A02G050900
ENSRNA050019992
TraesCS3D02G392600
TraesCSU02G077200
TraesCS6A02G133100
TraesCS3B02G242400
TraesCS6B02G055500
TraesCS1A02G210000
TraesCS2B02G216400
TraesCS2D02G385300
TraesCS5B02G171100
TraesCS1B02G308500
TraesCS1A02G295800
TraesCS2D02G500600
TraesCS2A02G448400
TraesCS6B02G079000
TraesCS2D02G154900
TraesCS4A02G057500
TraesCS5D02G010200
TraesCS4D02G011000
TraesCS5A02G081900
TraesCS7B02G251400
TraesCS1B02G376700
TraesCS1D02G422700
TraesCS5D02G538000
TraesCS1B02G386200
TraesCS3B02G073200
TraesCS2A02G523600
TraesCS7A02G490900
TraesCS4A02G486000
TraesCS1A02G301400
TraesCS5D02G185400
TraesCS5B02G407800
TraesCS3B02G038600
TraesCS1A02G369800
TraesCS6B02G296400
TraesCSU02G077400
TraesCS4B02G320900
TraesCS5A02G546500
ENSRNA050024315
TraesCS1A02G361600
TraesCS5D02G054300
TraesCS7D02G115400
TraesCS1A02G229000
TraesCS4A02G081000
ENSRNA050024295
TraesCS2A02G504300
TraesCS6B02G358900
TraesCS7D02G382900
TraesCS2D02G431500
TraesCS5A02G418400
TraesCS3D02G426300
TraesCS5B02G471700
TraesCS3A02G044000
ENSRNA050019892
TraesCS2A02G235000
ENSRNA050020241
ENSRNA050016549
TraesCS7B02G257400
TraesCS4D02G081600
TraesCS3B02G167700
TraesCS3A02G433000
TraesCS7D02G407700
TraesCS4A02G007400
TraesCS2B02G546700
TraesCS3B02G314300
ENSRNA050016274
ENSRNA050024740
TraesCS5B02G501700
TraesCS1B02G381200
TraesCS6D02G122800
TraesCS7D02G008700
TraesCS7B02G104900
TraesCS2A02G427200
TraesCS3D02G354300
TraesCS3B02G453500
TraesCS3A02G207900
TraesCS7A02G103900
TraesCS2D02G447500
TraesCS7B02G026100
TraesCS6A02G242500
TraesCS5A02G352100
TraesCS4A02G076600
TraesCS7A02G386300
TraesCS4B02G223100
ENSRNA050021721
TraesCS4B02G390100
TraesCS7A02G299400
TraesCS5B02G426800
TraesCS5A02G077900
TraesCS1D02G331900
TraesCS5D02G060200
TraesCS5A02G213000
TraesCS7A02G317900
TraesCS2D02G238700
TraesCS2B02G417300
TraesCS7B02G351900
TraesCS5D02G117100
TraesCS4B02G297500
TraesCS3A02G458400
TraesCSU02G056900
TraesCS3D02G325900
TraesCS6D02G333600
TraesCS6A02G040400
TraesCSU02G057300
TraesCS7A02G108600
TraesCS5D02G545200
ENSRNA050019900
ENSRNA050016550
TraesCS2B02G457600
TraesCS4A02G100400
TraesCS6B02G055300
TraesCS1B02G126900
TraesCS7D02G246600
TraesCS6A02G185100
TraesCS4D02G007200
TraesCS5A02G173700
TraesCS5B02G281000
TraesCS6A02G408400
TraesCS3A02G357500
ENSRNA050016399
TraesCS4D02G317300
TraesCS3A02G075800
TraesCS6D02G040500
TraesCS1B02G461600
TraesCS3D02G039400
TraesCS2D02G434500
ENSRNA050014873
TraesCS1B02G339000
TraesCS6B02G298700
TraesCS4D02G195100
ENSRNA050016273
ENSRNA050019106
TraesCS2D02G569700
TraesCS3B02G523500
TraesCS2A02G563100
TraesCS5B02G088100
TraesCS1A02G302100
TraesCS5A02G490100
TraesCS1A02G313300
TraesCS3B02G331600
TraesCS5A02G407700
TraesCS4D02G120400
ENSRNA050015984
ENSRNA050013841
TraesCS1B02G380200
TraesCS5B02G542600
TraesCS4B02G379500
TraesCS2B02G099500
TraesCS7A02G491000
TraesCS4A02G247600
TraesCSU02G265300
TraesCS4D02G081500
TraesCS7A02G137000
TraesCS5B02G403700
ENSRNA050013861
TraesCS6A02G382900
TraesCS5B02G087800
TraesCS4D02G204000
TraesCS5D02G432100
TraesCS3B02G059900
ENSRNA050013883
TraesCS6D02G040400
TraesCS5B02G268300
TraesCS6B02G420700
TraesCSU02G207700
TraesCS2A02G107600
TraesCS3B02G566000
TraesCS4B02G156500
TraesCS7D02G472600
TraesCSU02G251500
TraesCS1D02G266100
ENSRNA050014871
TraesCS5D02G379300
TraesCS1B02G075200
TraesCS1D02G040500
TraesCS6A02G094100
TraesCS2A02G348900
TraesCS7D02G116600
TraesCS2D02G300000
TraesCS3D02G296900
TraesCSU02G137300
TraesCS7D02G137200
TraesCS1D02G200000
TraesCS7A02G261900
TraesCS5D02G042300
TraesCS1B02G378500
TraesCS7A02G325500
TraesCS1B02G199600
TraesCS7A02G341000
TraesCS7A02G560200
TraesCS5D02G428400
TraesCS3D02G339300
TraesCS7D02G116800
TraesCS5B02G178700
TraesCS2B02G430200
TraesCS4B02G311600
TraesCS4B02G321900
TraesCS3D02G083700
TraesCSU02G095800
TraesCS3D02G340800
TraesCS2B02G013600
TraesCS6B02G282000
TraesCS3A02G210000
TraesCS4B02G348600
TraesCS6A02G035200
TraesCS7A02G528900
TraesCS2A02G350700
TraesCS7D02G228100
TraesCS6D02G273900
TraesCS3A02G332500
TraesCS1B02G300500
ENSRNA050016012
TraesCSU02G125500
TraesCS3D02G210800
TraesCS1D02G098000
TraesCS6B02G327200
ENSRNA050021762
TraesCS4B02G173700
TraesCS3B02G073000
ENSRNA050020568
TraesCS2A02G460800
TraesCS6B02G082600
TraesCS3B02G362500
TraesCS7A02G485300
ENSRNA050013856
ENSRNA050013849
TraesCS2A02G190700
TraesCS7B02G313800
TraesCS2D02G584600
TraesCS6A02G034600
TraesCS4A02G293000
TraesCS5A02G299500
TraesCS2A02G573700
ENSRNA050015985
ENSRNA050021761
TraesCS2A02G477700
TraesCS5A02G459200
TraesCS4A02G063600
ENSRNA050018677
TraesCS5D02G466800
TraesCS7B02G445500
TraesCS4B02G332800
TraesCS6A02G055200
ENSRNA050013854
ENSRNA050024514
TraesCS2D02G222600
TraesCS1A02G089600
TraesCS5D02G492300
TraesCS2D02G597900
TraesCS1A02G102700
TraesCS7B02G193400
TraesCS5D02G465300
ENSRNA050020570
TraesCS4B02G223000
TraesCS1A02G089500
TraesCS6A02G139100
TraesCS3B02G089900
ENSRNA050024741
TraesCS6B02G028400
ENSRNA050019893
TraesCS7B02G492700
TraesCS7A02G228300
TraesCS3A02G354300
TraesCS4A02G173800
TraesCS5B02G083300
TraesCS6A02G163100
TraesCS1B02G468300
TraesCS5D02G537900
TraesCS2B02G060500
TraesCS7D02G048200
TraesCS7A02G177300
TraesCS6B02G089400
TraesCS1A02G291700
TraesCS7D02G058600
TraesCS7B02G146200
ENSRNA050024385
TraesCS1D02G364200
TraesCS3D02G155300
TraesCS6D02G354800
ENSRNA050024335
TraesCS2B02G204500
TraesCS4B02G390000
TraesCS2D02G107900
TraesCS5A02G241900
ENSRNA050024366
ENSRNA050023003
TraesCS5B02G054600
TraesCS4A02G250400
ENSRNA050024299
TraesCS2D02G589600
TraesCS1A02G287200
ENSRNA050016686
ENSRNA050024593
TraesCS2A02G582100
TraesCS1D02G261900
ENSRNA050013881
ENSRNA050024599
TraesCS2B02G366900
TraesCS3A02G024300
TraesCS3A02G419800
TraesCS5A02G108400
TraesCSU02G036600
TraesCS6B02G085400
TraesCS7D02G523300
TraesCS1B02G074300
TraesCS5A02G281700
TraesCS3B02G036900
ENSRNA050014478
ENSRNA050020574
TraesCS1B02G026700
TraesCS5D02G386500
TraesCS2B02G530000
TraesCS5D02G046500
ENSRNA050020573
TraesCS5A02G384300
ENSRNA050019899
TraesCS6A02G040200
TraesCS1D02G366300
TraesCS1D02G105800
ENSRNA050024387
ENSRNA050017632
TraesCS1B02G339500
TraesCS3A02G396800
TraesCS7D02G392100
TraesCS5A02G391700
ENSRNA050016009
TraesCS7A02G339800
TraesCS7A02G328700
TraesCS1D02G366600
ENSRNA050015999
TraesCS2A02G522100
ENSRNA050015998
TraesCS6B02G238700
TraesCS6A02G199400
TraesCS5B02G084500
ENSRNA050021261
TraesCS6B02G048600
TraesCS3B02G390000
TraesCS7A02G483000
ENSRNA050021236
TraesCS2B02G405600
TraesCS5B02G064900
TraesCS3B02G075600
TraesCSU02G249500
TraesCS6A02G048600
ENSRNA050016306
TraesCS3D02G360300
TraesCS6D02G046600
TraesCS4D02G357200
ENSRNA050023641
TraesCS2B02G614100
TraesCS3D02G214600
TraesCS4B02G062200
TraesCS1A02G273500
ENSRNA050021235
TraesCS7A02G245300
TraesCS2B02G157500
TraesCS6D02G385500
TraesCS2D02G179700
TraesCS1D02G412000
TraesCS7A02G414600
TraesCS5A02G138700
ENSRNA050013842
TraesCS6B02G167600
TraesCS6B02G079200
TraesCS3A02G161000
TraesCS6B02G056800
TraesCS1D02G369800
TraesCS1A02G015100
TraesCS6A02G034900
TraesCS4D02G061200
TraesCS7A02G162700
TraesCS3B02G240500
TraesCS4A02G099000
TraesCS6B02G049400
TraesCS7B02G329800
TraesCS1B02G357600
TraesCS7A02G355400
TraesCS7B02G189500
